image_path,name,kind,city,OSM,WikiData
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_36.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_4.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_40.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_41.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_44.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_46.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_47.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_49.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_5.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_50.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_51.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_53.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_54.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_55.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_56.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_57.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_6.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_7.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_8.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Cerkiew św. Dymitra Sołuńskiego w Jarosławiu_9.jpg,Cerkiew św. Dymitra Sołuńskiego w Jarosławiu,"religion,churches,interesting_places,eastern_orthodox_churches",Ярославль,,Q28056804
data\Yaroslavl\Автомеханический техникум_14.jpg,Автомеханический техникум,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Ярославль,way/77730252,Q4538862
data\Yaroslavl\Автомеханический техникум_18.jpg,Автомеханический техникум,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Ярославль,way/77730252,Q4538862
data\Yaroslavl\Автомеханический техникум_20.jpg,Автомеханический техникум,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Ярославль,way/77730252,Q4538862
data\Yaroslavl\Автомеханический техникум_53.jpg,Автомеханический техникум,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Ярославль,way/77730252,Q4538862
data\Yaroslavl\Автомеханический техникум_55.jpg,Автомеханический техникум,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Ярославль,way/77730252,Q4538862
data\Yaroslavl\Автомеханический техникум_56.jpg,Автомеханический техникум,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Ярославль,way/77730252,Q4538862
data\Yaroslavl\Автомеханический техникум_6.jpg,Автомеханический техникум,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Ярославль,way/77730252,Q4538862
data\Yaroslavl\Автомеханический техникум_9.jpg,Автомеханический техникум,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",Ярославль,way/77730252,Q4538862
data\Yaroslavl\Беседка на Волжской набережной_1.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_10.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_11.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_12.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_13.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_15.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_16.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_17.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_18.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_19.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_2.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_20.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_21.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_22.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_24.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_25.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_26.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_27.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_28.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_29.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_3.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_30.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_31.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_32.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_33.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_34.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_35.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_36.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_37.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_38.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_39.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_4.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_40.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_41.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_42.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_43.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_44.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_46.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_47.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_48.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_49.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_5.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_50.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_51.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_52.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_53.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_54.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_55.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_56.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_57.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_6.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_7.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_8.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Беседка на Волжской набережной_9.jpg,Беседка на Волжской набережной,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4085572
data\Yaroslavl\Богоявленская башня_1.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_10.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_11.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_12.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_13.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_14.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_15.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_16.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_17.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_18.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_19.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_2.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_20.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_22.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_24.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_25.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_26.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_28.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_29.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_3.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_31.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_32.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_33.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_34.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_35.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_36.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_38.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_39.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_4.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_40.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_42.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_43.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_45.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_46.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_48.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_49.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_5.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_52.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_53.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_54.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_55.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_56.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_57.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_58.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_59.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_6.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_7.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_8.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Богоявленская башня_9.jpg,Богоявленская башня,"towers,religion,architecture,fortifications,historic,churches,interesting_places,other_towers,fortified_towers,other_churches",Ярославль,way/45013537,Q4504600
data\Yaroslavl\Больница имени Н. В. Соловьёва_1.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_13.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_14.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_15.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_16.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_17.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_18.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_2.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_24.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_25.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_26.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Больница имени Н. В. Соловьёва_27.jpg,Больница имени Н. В. Соловьёва,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q4091101
data\Yaroslavl\Бутусовский посёлок_1.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_10.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_12.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_14.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_15.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_17.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_18.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
data\Yaroslavl\Бутусовский посёлок_19.jpg,Бутусовский посёлок,"historic_architecture,architecture,interesting_places,other_buildings_and_structures",Ярославль,,Q60851633
